Title,Summary,Company,Location,Salary
Underwriter / Credit Analyst,"$47,500 a year


                            The Underwriting Analyst reviews small and medium sized businesses to determine their creditworthiness....",Capital Funding LLC,"Valley Stream, NY","$47,500 a year"
Data Analyst,Responsible for supporting Business Intelligence applications and transforming raw data into business actionable metrics and data....,LKQ,"Chillicothe, OH 45601",Not available
Data Analyst,Data Analyst will be expected to provide documentation including detailed descriptions of data issues found in reviews and provide an assessment of the...,United One Solutions,"Newark, NJ",Not available
Pricing Analyst,The Pricing Analyst will also provide pricing support for all ad hoc analyses (i.e. The Pricing Analyst will develop client-specific pricing strategies with...,Express Scripts,"Franklin Lakes, NJ 07417",Not available
Data Analyst,"The Data Analyst position will be responsible for assisting AAF policy directors with locating and organizing data, performing statistical analyses, and...",American Action Forum,"Washington, DC 20006 (Foggy Bottom area)",Not available
Data Analyst,SHI International Corp is seeking someone to fill this new Data Analyst position. Creative – ability to use the data at hand to derive new meaningful metrics....,SHI International Corporation,"Piscataway, NJ",Not available
Data Scientist,"Experience improving data quality through cleansing, normalizing and transforming both structured and unstructured data and utilizing master reference data when...",Blue Rock Consulting,"Whippany, NJ","$100,000 a year"
Marketing Data Analyst,"Experience designing analytical models and data visualizations using Power BI or a similar tool, in other words, being able to tell a story with data....",SimplePart,"Atlanta, GA",Not available
Data Link Analyst - Entry Level,Pugh Associates is seeking a Junior Data Link Analyst to join our team. Experience conducting advanced tactical data link engineering and analysis....,Pugh Associates,"Moorestown, NJ",Not available
Research Analyst/Writer,Work with third-party data sources to incorporate into research. Financial Executives International is looking for a full-time Research Analyst/Writer based in...,Financial Executives International,"Morristown, NJ 07960",Not available
Senior Data Scientist,An Alliance Data*. Experience with data visualization. Alliance Data participates in E-Verify. Alliance Data is an Equal Opportunity Employer....,Epsilon,"Atlanta, GA 30328",Not available
Senior Statistical Analyst - Data Modeling,"Synthesize data from multiple sources, organize, cleanse and interpret data, identify patterns, measure success of marketing campaigns....",Driven Brands,"Charlotte, NC",Not available
Systems Developer/Analyst,"Able to analyze data, design solutions, program, test and implement. Must possess time-management skills and great attention to detail....",Hooker Furniture Corporation,"Martinsville, VA",Not available
Manufacturing Financial Analyst,"Assembling, verifying, and backing up data. The position requires strong data analysis skills and being very adept at working in a variety of computer programs...",Four Seasons Sunrooms,"Holbrook, NY",Not available
Linguist/Language Analyst - Entry to Experienced Level,"$47,504 - $73,105 a year


Data modeling, mining, or science. Mentoring, coaching, and leading other Language Analysts; DoD Components with DCIPS positions apply Veterans' Preference to...",National Security Agency,"Fort Gordon, GA","$47,504 - $73,105 a year"
Entry-Level Database Analyst,You will monitor incoming team inbox and public folders and other data maintenance requirements supporting the SX.E system. Eye for detail....,Vallen,"York, PA",Not available
Data Analyst,"Data Analyst assists the organization in making strategic data-related decisions by analyzing, manipulating, tracking, internally managing and reporting data....",Community Health Awareness Council,"Mountain View, CA 94040","$60,000 - $70,000 a year"
Data Analyst, Research & maintain shares outstanding data on globally listed issues and exchange traded funds. ESSENTIAL DUTIES & RESPONSIBILITIES....,London Stock Exchange Group,"Charlotte, NC",Not available
Analyst - Visa Consulting and Analytics,"Develops new knowledge combining different sources such as Visa data, industry trends, benchmarks and strategies....",Visa,"Miami, FL",Not available
Data Analyst,General Dynamics Information Technology – Federal Civilian Division is currently looking for a Data Analyst. Collects and manages event planning data....,General Dynamics Information Technology,"Silver Spring, MD",Not available
Data Analyst,"Supports data integration efforts across all lines of business with hands-on technical involvement in testing, scrubbing, and cleansing of data....",Santander Bank,"Holmdel, NJ",Not available
Data Analyst,"From the Future (FTF), a Digital Optimization Agency based in Philadelphia, PA and Miami, FL with specialization in Enterprise SEO, UX Design and Marketing...",The Future Laboratory,"Philadelphia, PA","$50,000 - $70,000 a year"
"Analyst, Reporting",Demonstrated ability to analyze both quantitative and qualitative data; The Analyst on the Reporting team has the primary responsibility to analyze quantitative...,Primary Intelligence,Remote,"$50,000 a year"
SAS Data Analyst,Understanding of data modeling techniques and experience working with relational data base concepts and data. Strong analytical skills including data mapping &...,Ingenworks,"Raleigh, NC",Not available
Marketing Business Analyst,"$40,000 - $55,000 a year


                            Experience desired with MarTech platforms, digital analytics data, digital media ecosystem, CDP (Customer Data Platforms) to develop targeting, content...",Information Security Media Group,"Princeton, NJ","$40,000 - $55,000 a year"
Business Analyst,"$55,000 - $65,000 a year


                            3 years (Preferred). Prefer someone with good excel spreadsheet knowledge (like you think pivot tables are fun), technically savvy and can interpret, translate...",Alfa Tools Inc,"Morton Grove, IL 60053","$55,000 - $65,000 a year"
Fraud Lead Data Scientist,The Client Protection Organization is looking for an seasoned data scientist to join our team as the Lead Data Scientist....,Bank of America,"Newark, DE 19711",Not available
Project Analyst,NYU's prestigious Stern School of Business has an exciting opportunity for a Project Analyst. The selected candidate will have a Bachelor's degree (preferably...,New York University,"New York, NY 10001 (Chelsea area)",Not available
Data Scientist - Marketing Analytics,Hadoop) using near-real time and streaming data. Desired - Advanced knowledge of data analytics for financial service regulatory compliance....,Navy Federal Credit Union,"Vienna, VA 22180",Not available
Data Scientist Consultant,"$80,000 - $100,000 a year


                            Bachelor’s Degree with at least 2 years’ experience as a Data Analyst. Data Science Consultant – Job description*....",TechField,"New York, NY","$80,000 - $100,000 a year"
Data Management Analyst for Revenue Processing,Partner with Data Management to resolve support incidents. The Data Management Analyst for Revenue Processing conducts fee and journaling transaction level...,Aramark,"Rockville, MD 20848",Not available
