Title,Summary,Company,Location,Salary
"Senior Analyst, Business & Analytics","Developing management analytics; Provide monthly, quarterly and yearly financial analytics. Conduct reporting assessments with Dean and define specifications...",Saint Joseph's University,"Philadelphia, PA 19131 (Wynnefield area)",Not available
"Analyst, Integrated Data and Reporting","This role will be a key member of Business Analytics Technologies team driving dashboard development, data validation and usage adoption for all Business...",Becton Dickinson & Company,"Franklin Lakes, NJ 07417",Not available
Project Management Spring 2019 Co-Op,"The Project Management Co-Op position requires that a candidate must be currently pursuing a Bachelor's degree in Computer Science, Industrial Engineering,...",Delta Air Lines,"New York, NY 10019 (Midtown area)",Not available
Associate Director Data Specialist Specialty Franchise,Join / prepare tables for analytics use; Assist in identifying potential new reports / analytics; Execute routine analytics and Ad-hoc reporting and...,Bayer,"Whippany, NJ",Not available
"Director, Global Business Insights & Analytics",Provide significant thought leadership in the effort to drive customer analytics capabilities at McDonald’s....,McDonald's Corporate,"Chicago, IL",Not available
Advanced Analytics Analyst #2680~,"Proven success record providing analytics results for business decision-making. Degree or equivalent work experience in Data Science, Statistics, Analytics or...",Costco Wholesale,"Issaquah, WA 98027",Not available
"Sr. Director, Strategic Analytics","Senior Director, Strategic Analytics-EBIComcast Enterprise Business Intelligence (EBI) Strategic Analytics team is looking for an analytical leader who enjoys...",Comcast,"Philadelphia, PA 19103",Not available
"People Analytics Manager, Reporting and Insights","As a People Analytics Manager, you will be People Operations' (POps) Reporting and Insights point of contact....",Google,"Mountain View, CA",Not available
DIR DATA ANALYTICS & REPORTING - Financial Planning & Analys...,Partner with IT’s Business Intelligence Group to maximize Data Analytics Group reporting capability. Direction and oversight of analytics and reporting to...,Cooper University Hospital,"Camden, NJ 08103",Not available
Sr. Director Consumer Analytics,Sets priorities and executes strategy for the analytics organization. Directs the managers of multiple analytics teams focused on different topics....,Aetna,"New York, NY 10016 (Gramercy area)",Not available
BUSINESS ANALYTICS SPECIALIST - UNC FACULTY PHYSICIANS OPERA...,"Translates customer data questions and requirements into actionable analytic score cards, dashboards, reports in support of clinical, operational, and financial...",UNC Health Care,"Chapel Hill, NC 27517",Not available
Analytics Specialist- Decision Science,"The Analytics Specialist has technical knowledge of operations research optimization models, simulation models, and core data science/data engineering skillset....",Delta Air Lines,"Atlanta, GA",Not available
Data Analytics Assistant,The incumbent will be responsible for the following duties: Assist in deve... Competencies Treats all individuals with respect; responds sensitively to...,UNOPS,"New York, NY 10174 (Murray Hill area)",Not available
Customer Analytics Analyst (Temporary Position),"Responsible for supporting Customer Analytics efforts focused on Strategic and Predictive analytics, generating insights and customer reporting/analytics in...",Tiffany & Co.,"New York, NY 10261 (Murray Hill area)",Not available
Entry Level Business Consultant - GBS Commercial Sector,"New digital technologies along with cloud, mobile, analytics and cognitive computing are changing how we engage and work with one another....",IBM,United States,Not available
"OFG - Big Data Manager, Advanced Analytics",Work with Advanced Analytic colleagues & agencies/vendors to specify data requirements for analytic projects;...,Pfizer,"Madison, NJ 07940",Not available
Analytics Expert - Ingenuity,"You will not only expand our current Analytics capabilities, but will help architect new strategies and applications within a dynamic and innovative...",McKinsey & Company,"Waltham, MA",Not available
"Solution Head, Artificial Intelligence and Analytics","AI & Analytics:. Solution Head, Artificial Intelligence and Analytics. Exceptional Project Management experience in Big Data, AI, Analytics....",Cognizant,"Bridgewater, NJ",Not available
"Sr. Analyst, Operations Strategy & Analytics","Analytics experience in call center, Fraud operations and Collection operations is preferred. Design and implement operational measurement systems and analytics...",Nordstrom,"Centennial, CO",Not available
"Solution Specialist, Strategy & Analytics, Analytics & Cogni...","Deloitte Consulting LLP seeks a Solution Specialist, Strategy & Analytics, Analytics & Cognitive in Mechanicsburg, PA and various unanticipated Deloitte office...",Deloitte,"Mechanicsburg, PA",Not available
Analytics Manager,"Experience with web analytics tools (Google Analytics, etc.). Explore and recommend emerging technologies and techniques to support/enhance Business Analytics...",qualifIQ,"New York, NY","$150,000 - $200,000 a year"
AI & Analytics Associate,AI & Analytics Data Engineer. You will be supported by a high-caliber analytics ecosystem. AI & Analytics Data Engineer or Visualization Engineer....,Cognizant,"Teaneck, NJ",Not available
Director of Data Quality & Analytics,"JOIN OUR TEAM PTSF seeks a passionate, skilled individual to serve as Director of Data Quality & Analytics to join our growing team as it further strives to...",Pennsylvania Trauma Systems Foundation,Pennsylvania,Not available
Data Reporting Analyst,Saddle Brook NJ Posted 1 month ago Responsibilities: Create and publish sector research content including monthly reports. Review all contracts and analyze...,Tillman Infrastructure,"Saddle Brook, NJ",Not available
Global Analytics Product Director,"Product management in data, analytics, BI or mobile. If yes, the Global Analytics Product Director role is for you....",GlaxoSmithKline,"Philadelphia, PA",Not available
"Data Engineer (Analyst), Global Analytics","Continue to learn & apply best in class data analytics. The Analyst will work with relevant stakeholders to capture requirements, analyze and design advance...",Ralph Lauren,"Lyndhurst, NJ 07071",Not available
Evidence Lab – Data Analytics Development Manager,Involve in building of complex data analytics platforms on both Cloud and Hybrid data analytics platforms....,UBS,"Weehawken, NJ",Not available
Analytics Director,"Verisk Analytics is a leading data analytics provider serving customers in insurance, natural resources, and financial services....",ISO,"Jersey City, NJ 07310 (Downtown area)",Not available
"Manager, Commodity Management, and Analytics","J&J Consumer is recruiting for a Manager, Commodity Management, and Analytics for the Enterprise Chemicals Category....",Johnson & Johnson Family of Companies,"Skillman, NJ",Not available
Director of Merchandising Strategy and Analytics,Director of Merchandising Strategy and Analytics. Prior experience and effectiveness in processing comprehensive consumer and category analytics....,Family Dollar,"Chesapeake, VA",Not available
Pricing Analyst,"Strong understanding of client analytics, financials, and value trade offs. The Pricing Analyst role will be responsible for all pricing activities in...",Express Scripts,"Franklin Lakes, NJ 07417",Not available
"Sr. Analyst, Strategic Insights & Data Analytics","Analyst, Strategic Insights & Data Analytics, Gear Patrol Studios”. Expertise with syndicated research platforms, audience measurement tools and general...",Gear Patrol,"New York, NY",Not available
"Director, PMO and Analytics","Director, PMO & Analytics. Data Science and Analytics Enablement:. We prefer the PMO & Analytics leader be located in Pittsburgh, PA, but will consider working...",Thermo Fisher Scientific,"Pittsburgh, PA 15202",Not available
