Title,Summary,Company,Location,Salary
Business Intelligence Analyst,Roll-out retail business intelligence program. The Business Intelligence Analyst supports the company’s business analytics and reporting function while...,"KEMPERSPORTS, INC.","Northbrook, IL",Not available
Business Intelligence Analyst,"Business Intelligence Analyst. Farmer’s Fridge is entering a period of rapid growth, and we are looking for a a motivated Business Intelligence Analyst with...",HRPivot,"Chicago, IL",Not available
Business Analyst - Data Warehouse,Developing business requirements and related business rules based on needs of the Division of Child Support Services....,Calance US,"Atlanta, GA",Not available
Data Analyst,Job Summary Data Analyst/Data Architect BI tools Big Data(Spark/Hadoop) Experience: 8-9+ Job Type:...,Information Technology,"Richmond, VA",Not available
Business Intelligence Analyst,"The Business Intelligence (BI) Analyst role identifies business intelligence, reporting, and data analysis needs....",Teleion Consulting,"Redmond, WA",Not available
Business Intelligence Analyst I or II - BOE,"Colorado Access, Business Intelligence, and Line of Business strategic plan alignment. Under the supervision of the Director of Business Intelligence, the...",Colorado Access,"Aurora, CO 80014 (Heather Gardens area)",Not available
Senior Analyst – Business Intelligence (Corporate),The Senior Analyst will support leaders in executing MGM Resorts International’s enterprise-wide Business Intelligence (BI) strategy within the Enterprise...,MGM Resorts International,"Las Vegas, NV",Not available
Sr. Business Intelligence Analyst,"Work directly with business users and management to understand the needs, develop and deliver business intelligence solutions to satisfy business goals and...",212 Factors,"Santa Clara, CA",Not available
Startup Innovation Data Intelligence Analyst,Bachelor’s degree in Economics or Business Administration. The Banking for Food (B4F) Startup Innovation Analyst will serve as the hub for Food & Agribusiness...,Rabobank,"New York, NY",Not available
Business Intelligence Analyst,Input corporate and supplier programs into designated business intelligence applications (i.e. Two or more years of experience in a corporate business analyst...,Southern Glazer’s Wine and Spirits,"Columbia, SC 29228",Not available
Business Intelligence Analyst,Use business intelligence tools to provide analytic and advisory consulting based on customer insights. The Company's portfolio of business and personal finance...,TheStreet,"New York, NY",Not available
Intelligence Analyst,The Intelligence Analyst will provide comprehensive all-source reporting and analysis from in-theater intelligence databases in support of the customer’s...,SOSi,United States,Not available
Senior Business Analyst,5+ years of business analyst experience with 3+ years in the data related projects. Our mission is to enable better business intelligence and decisions through...,UBS,"Weehawken, NJ",Not available
GSOC Intelligence Analyst,"The GSOC Intelligence Analyst, assigned to a specific client, oversees the daily operations of the Global Security Operations Center....",Pinkerton,"Palo Alto, CA",Not available
Performance Analytics Analyst - Loyalty,"Data Analytics / Business Intelligence:. As part of the Analytics Center of Excellence (CoE), this position will work in tandem with Business Intelligence and...",Wyndham Hotels & Resorts,"Parsippany, NJ 07054",Not available
Sql Business Intelligence Analyst,"The Business Intelligence (BI) Analyst role identifies business intelligence, reporting, and data analysis needs....",Zen3 Inc,"Redmond, WA 98052",$40 - $45 an hour
Business Intelligence Analyst,Business Intelligence Analyst. Are you an experienced Business Analyst and designer of business intelligence solutions who likes to solve meaty problems?...,The Gunter Group,"Bend, OR",Not available
Intelligence Analyst,Former Human Intelligence experience a plus. This position is for an operational support technician with technical knowledge adept at applying program standards...,Perfecta,"Fort Gordon, GA","$55,000 - $60,000 a year"
Intelligence Analyst,"GTL is seeking an Intelligence Analyst to join our team in Jackson, MI. Demonstrate fundamental understanding of investigative and intelligence processes to...",GTL,"Jackson, MI",Not available
Business Intelligence Intern,Support the business in the Business Intelligence area. The Business Intelligence Internship position provides an opportunity for students who are currently...,Thermo Fisher Scientific,"Carlsbad, CA 92009",Not available
Business Intelligence Data Analyst -- Remote Work Capable,Business Intelligence Data Analyst. Development experience with Business Intelligence tools like:. Partner with stakeholders to define data and Business...,Raymour and Flanigan,"Liverpool, NY 13090",Not available
Entry Level Intelligence Analyst,"Lockheed Martin is looking for an entry level Intelligence Analyst to join our talented team in our Aurora, CO location....",LOCKHEED MARTIN CORPORATION,"Aurora, CO 80011 (Norfolk Glen area)",Not available
Client Reporting Analyst,Knowledge of business intelligence and reconciliation tools an asset. Provide support to analyst. Validate and approve reports prepared by analyst;...,The Resource Connection,"Boston, MA 02117 (South End area)",Not available
Financial Analyst,Experience with Business Intelligence tools is required. Strength in analytical and reasoning skills with the ability to quickly grasp complex business concepts...,Lathrop Gage,"Kansas City, MO",Not available
Business Intelligence Analyst,The Business Intelligence Analyst will produce and analyze business intelligence data sets by querying data repositories and generating periodic reports....,Holland America Line Inc,"Seattle, WA 98119 (Queen Anne area)",Not available
Information Management Analyst (Business Intelligence),"Under the supervision of PSC Global Information Management Advisor, the Informat... Education/Experience/Language requirements Education and Relevant Years...",UNOPS,"New York, NY 10174 (Murray Hill area)",Not available
Senior Business Intelligence Analyst,"Business Intelligence Analyst will manage the functional operation, maintenance and support of defined business systems for supply chain....",Ulta Beauty,"Bolingbrook, IL 60440",Not available
Principal Competitive Intelligence Analyst,Workday is growing its Competitive Intelligence team and we are looking for a Principal Competitive Intelligence Analyst to focus on Workday Financials....,Workday,"Pleasanton, CA 94588",Not available
Business Intelligence Analyst,Creating new business intelligence services and support to address emerging needs. Documenting business requirements and providing reports to management....,Verizon,"Basking Ridge, NJ 07920",Not available
Business Intelligence Analyst III,The Business Intelligence Analyst III leads and supports system-level analytics activities of a large integrated delivery system....,Harris Health System,"Houston, TX 77054 (Medical area)",Not available
Business Intelligence Analyst,The full-time Business Intelligence Analyst will work very closely with faculty and staff across different departments in the college by gathering requirements...,Ellucian,"Nashua, NH",Not available
"Sr. Analyst, Business Intelligence","As a Senior Business Intelligence Analyst, you will support key business partners with implementing process improvements, modeling, reporting, and analysis....",XPO Logistics,"Charlotte, NC 28277 (Piper Glen Estates area)",Not available
