RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,536,,,,,,,,,,,,,,,,,,,,,,,,1.480505796,1.480505796,1.51119403,1.522655427,1.689711934,1.612133606,1.590698667,1.465753425,1.465753425,1.465753425,1.465753425,1.530334015,1.545574063,1.556154403,1.535238095,1.501956947,1.501956947,1.511801094,1.441593083,1.467710372,1.399610623,1.392600206,1.403381191,1.37769447,1.369175627,1.40625,1.410296315,1.427931961,1.406491499,1.382716049,1.528761062,1.541904477,1.436701733,1.476445396,1.563604193,1.509603073,1.510067114,1.509734412,1.511115503,1.52742616,1.520547945,1.48492941,1.493963783,1.470860403,1.46012931,1.458025474,1.434456929,1.427027027,1.413513514,1.436884512,1.44806686,1.476741008,1.461187215,1.421207543,1.421455939,1.479301252,1.438631791,1.493963783,1.386930296,1.367514643,1.443782205,1.502439024,1.488933602,1.476769488,1.493828738,1.440165165,1.43876034,1.473843058,1.450892857,1.450446429,1.449181763,1.478873239,1.508843267,1.377860299,1.421455939,1.435210426,1.452631579,1.47027027,1.54366771,1.567091087,1.544268998,1.570977378,1.569706906
Columbus,IN,Columbus,Bartholomew County,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921052632,0.921052632,0.921052632,0.959183673,0.978098533,0.951083065,0.921052632,0.921052632,0.921052632,0.941860465,0.9375,0.919355681,0.921052632,0.921052632,0.950522069,0.957022392,0.9375,0.939680233,0.957022392,0.9375,0.9375
San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.743478261,2.857894737,2.792558614,2.857894737,2.849133537,2.825688073,2.842105263,2.845528455,2.905263158,2.830882353,2.753623188,2.75543041,2.743478261,2.884615385,3.020865745,3.055848261,3.024822695,2.978276104,3.025064823,3.048780488,3.048780488,3.00720293,2.857142857
Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,539,,,,,,,,,,,,0.959645669,0.905292479,0.914606227,0.924501425,0.917059131,0.918367347,0.918367347,0.904545455,0.909090909,0.925212578,0.909090909,0.927835052,0.944444444,0.944444444,0.945945946,0.990684102,1.000363901,1,1,1,1.028806584,1.022727273,0.992893671,0.965018094,0.964160423,0.962962963,0.962250712,0.965909091,0.974930362,0.978879206,0.993961753,1.005270016,1.01147343,1,0.974930362,0.968468468,0.968288904,0.991735537,0.991899515,1.00308642,1,0.994850228,0.994525547,1.040865385,1.043377461,1.049337261,1.056109655,1.052088839,1.052088839,1.073831776,1.090909091,1.096491228,1.094694426,1.081081081,1.080246914,1.080663997,1.086956522,1.105212235,1.128668172,1.109467456,1.113133187,1.131788503,1.128444882,1.12173913,1.069903407,1.132075472,1.121495327,1.183230453,1.147979493,1.086363636,1.106074766,1.145958987,1.183127572,1.148667451,1.186801881,1.179775281,1.164874552,1.188178528,1.234234234,1.224328594,1.218198838,1.206896552,1.198557692,1.218449474,1.219324824,1.226415094,1.23015873,1.227272727,1.230314961,1.191829004,1.200961538,1.235889528,1.234798921,1.234438047,1.224373576
Glen Allen,VA,Richmond,Henrico County,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101808176,1.124175992,1.187893082,1.189367578,1.241352201,1.143474843,1.150785506,1.197327044,1.154716981,1.160194175,1.108765342,1.225471698,1.175628931,1.168238994,1.183962264,1.26099163,1.313421257,1.290546401,1.235113945,1.232656909,1.254505101,1.292661933
Fort Mill,SC,Charlotte-Concord-Gastonia,York County,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953498796,0.986908359,0.964506173,1.043516101,1.043516101,0.95709571,0.987815492,1.022628372,0.994964753,0.961705831,0.972705758,1.022628372,1.029351036,1.01659751,1.053089643,1.045524691,1.096774194,1.033950617
Cherry Hill,NJ,Philadelphia-Camden-Wilmington,Camden County,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.463787086,1.461605585,1.442484952,1.471791308,1.48361468,1.477458638,1.485596708,1.481632653,1.465968586,1.453110492,1.4303183,1.416326531,1.43,1.439878495,1.52972028,1.73951049,1.73951049,1.580540349,1.614457831,1.657178011,1.601123596,1.564729867,1.562589286,1.559736595,1.617132867
Port Charlotte,FL,Punta Gorda,Charlotte County,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.172465168,1.179245283,1.306165099,1.13960114,1.07398568,1.061320755,1.098137973,1.120365599,1.131570081,1.129802968,1.112484549,1.213905096,1.127738654,1.176015474,1.188299817,1.293326436,1.166514181,1.158037813,1.143451143,1.143451143,1.183712121,1.144642238,1.166717613,1.156164583,1.146546772
Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,544,,,,,,,,,,,,,,,,,,,2.018828452,1.968771215,2.0419652,1.98,2.085654596,2.04543287,2.047099357,2.056456082,2.125,1.957940537,1.941930618,2.14797136,2.177512737,2.2,2.24816298,2.247191011,2.061776563,2.021572336,2.219166667,2.140077821,2.071428571,2.091254753,2.091254753,2.219166667,2.20207636,2.110242377,2.137797482,2.183188908,2.35640648,2.306276049,2.188183807,2.136363636,2.149437052,2.254791432,2.427778203,2.316318639,2.392680545,2.230300578,2.225651578,2.411764706,2.338734455,2.247191011,2.247434041,2.208290466,2.152631579,2.321951754,2.480391335,2.458041958,2.525916667,2.497916667,2.418609023,2.537722908,2.40625,2.516175413,2.46050003,2.397245565,2.595652174,2.672194322,2.480782669,2.45,2.424616858,2.297794118,2.334710744,2.370552637,2.540909091,2.505446623,2.517391304,2.615193026,2.611167942,2.588888889,2.594378698,2.6625,2.709922179,2.513333333,2.577956989,2.527777778,2.565343659,2.631818182,2.631818182,2.5625,2.551223776,2.6,2.594117647,2.648529412,2.716511326,2.721285815,2.667744543,2.664620944
Framingham,MA,Boston-Cambridge-Newton,Middlesex County,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.716548859,1.734126984,1.773383553,1.716421875,1.804244066,1.828628604,1.82738045,1.885830785,1.875158383,1.876521598,1.838235294,1.863953488,1.858340381,1.934097421,1.932957802,1.983783784,1.909385113,1.879699248,1.904516574,1.888964914,1.971818182,1.949114441,1.953657832
Harrisonburg,VA,Harrisonburg,Harrisonburg City,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85625,0.818181818,0.853698693,0.878826531,0.862582102,0.889534884,0.830555556,0.9,0.909090909,0.917926566,0.92061101,0.888888889,0.888888889,0.862068966,0.869279428,0.888888889,0.908963283,0.909090909,0.903674735,0.969192937,0.967741935,0.940438871
Union City,CA,San Francisco-Oakland-Hayward,Alameda County,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.503456131,2.489750327,2.534782609,2.523110766,2.494047619,2.555307263,2.504347826,2.586592179,2.656836615,2.581940289,2.628571429,2.661468486,2.765601674,2.847560976,2.879310345,2.895717327,2.953370853,2.859704533,2.766412096,2.763538533
Ypsilanti,MI,Ann Arbor,Washtenaw County,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990529172,1.036458333,1.019230769,1.042367182,1.08114374,1.094571046,1.134647075,1.122544434,1.115964278,1.139181818,1.163680988,1.136306818,1.041052632,1.105580641,1.08004158,1.113161256,1.108933649,1.111703049,1.192842942,1.224137931,1.234250761,1.232251521,1.24482946,1.231793335
Waterloo,IA,Waterloo-Cedar Falls,Black Hawk County,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778388278,0.772200772,0.778388278,0.781990521,0.805011521,0.795990566,0.793333333,0.776098901,0.779310345,0.772594752,0.777777778,0.777777778,0.795454545,0.775193798,0.79482068,0.807319699,0.803402647,0.770912761,0.804521277,0.795,0.780761719,0.775974026,0.781990521
Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,550,,,,,,,,,,,,1.081585671,1.090604027,1.087984863,1.131418625,1.103075901,1.110648641,1.052205757,1.044386423,1.040892193,1.069518717,1.079894644,1.052631579,1.075268817,1.140350877,1.131379962,1.154878084,1.160164271,1.154183832,1.127067015,1.096491228,1.1243964,1.140350877,1.167582418,1.178861789,1.184210526,1.196796291,1.184501845,1.146983857,1.161799135,1.191344043,1.191352346,1.17829095,1.191352346,1.218981511,1.174934726,1.216314639,1.220767188,1.221039839,1.203568827,1.199173554,1.189948263,1.20375439,1.20240481,1.249076127,1.268656716,1.282753594,1.280956447,1.290249772,1.265270506,1.284686536,1.279711917,1.318602994,1.300217468,1.286031042,1.271434686,1.302843966,1.310348087,1.333333333,1.402524544,1.382113821,1.37306142,1.350909091,1.354937868,1.368523949,1.322985957,1.348043254,1.312749286,1.321585903,1.355932203,1.311627057,1.377765357,1.305483029,1.342043011,1.350364964,1.389504804,1.386038637,1.36079922,1.374722838,1.383627452,1.336898396,1.375434607,1.389358108,1.375404531,1.394678492,1.370111373,1.410123705,1.415650959,1.420897974,1.425392277,1.393581081,1.392515231,1.403156899,1.440433213,1.413520632,1.432029048
Centreville,VA,Washington-Arlington-Alexandria,Fairfax County,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.499395759,1.53417209,1.549586777,1.605927223,1.625815288,1.628045282,1.586726637,1.639929725,1.690265487,1.680382775,1.710067624,1.633275261,1.691866029,1.714898178,1.704545455,1.722826087,1.721818182,1.745273632,1.741724908,1.676499508,1.673761333,1.701284797,1.708290686
Alameda,CA,San Francisco-Oakland-Hayward,Alameda County,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.486486486,2.521021021,2.669996344,2.611111111,2.545454545,2.631578947,2.65625,2.731578947,2.638888889,2.613088404,2.77755102,2.755102041,2.679007594,2.741898148,2.62295082,2.661666667,2.826388889,2.836842105,2.968407166,2.989540066,2.940972222,3.011428571,2.958333333
Union City,NJ,New York-Newark-Jersey City,Hudson County,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.992031873,1.93236715,1.93143454,1.92214012,1.984126984,1.903909157,1.947368421,2,1.898616601,1.953649367,1.965517241,2.068965517,2.102859889,2.102859889,2.102859889,2.068605418,2.083333333,2.012882448,2.045454545,2.057115071,2.055406613,2.22990688,2.084119093,2.2,2.247989742,2.259615385,2.134082397,2.090799334,2.090909091,2.121212121,2.045454545,2.048019118,2.115059222,2.125,2.222222222,2.21021611,2.172783108,2.214285714,2.196584869,2.247191011,2.165087957,2.214285714,2.193333333,2.21539028,2.111111111,2.225841477,2.216494845,2.315789474,2.264189718,2.193333333,2.193333333,2.235294118
Orange Park,FL,Jacksonville,Clay County,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82124256,0.845864662,0.844754326,0.893158388,0.895074564,0.883998422,0.917525773,0.868725869,0.89108657,0.88172043,0.850569839,0.836012862,0.886597938,0.965186134,1.028301887,1.039622642,0.99895288,0.93490566,1.031485564,0.970872059,0.941119691,0.899112903
Jupiter,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,555,,,,,,,,,,,,,1.338582677,1.288461538,1.219720143,1.200868628,1.180744777,1.094276094,1.110698366,1.181818182,1.213592233,1.279964234,1.299638989,1.301684533,1.379310345,1.196581197,1.240214061,1.181818182,1.162790698,1.1850764,1.169354839,1.187971209,1.227272727,1.298956949,1.367521368,1.392405063,1.35,1.2392755,1.2,1.206896552,1.239316239,1.23129385,1.240952723,1.291666667,1.442021661,1.39881202,1.6,1.666666667,1.581196581,1.36,1.295263631,1.269315673,1.231527094,1.221763599,1.220930233,1.282051282,1.351968504,1.5,1.549459071,1.453224342,1.35984252,1.376344267,1.351138573,1.358234295,1.344132381,1.343478646,1.398176292,1.530008453,1.545454545,1.712891427,1.627134725,1.517241379,1.481170989,1.487288136,1.422764228,1.427480916,1.460664085,1.444043321,1.445595486,1.448633831,1.49980924,1.569767442,1.498709122,1.624576271,1.51470663,1.498966942,1.5,1.469195633,1.5,1.515151515,1.540697674,1.594543744,1.708474576,1.724137931,1.767955801,1.688907803,1.592649311,1.58778626,1.539491299,1.56763678,1.468428731,1.557659208,1.641414141,1.742712294,1.718535305,1.799152542
Wake Forest,NC,Raleigh,Wake County,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.024702653,1.026989936,1.016055046,1.026011922,1.017117117,1.006352087,1.003584459,1.000764526,1.013929715,1.016055046,1.023529412,1.038426349,1.052150046,1.062162162,1.052915767,1.101659759,1.072319202,1.068856104,1.012967861
Palo Alto,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.801204819,2.738636364,2.806122449,2.887594856,3.066666667,3.343239227,3.093023256,3.154705882,3.162132725,3.172413793,3.155254516,3.522352941,3.164735574,3.090507726,3.283590876,3.167058824,3.180402092,3.127506014,3.183305798,3.275132275,3.45026178,3.520042194,3.657647059,3.730091987,3.759441646,3.540909091,3.579829545,3.594249201,3.505434436,3.545454545,3.55,3.59,3.58868932,3.63008658,3.792667509,3.672028267,3.736933163,3.743421053,3.736842105,3.512048193,3.464891304,3.214634146,3.375347594,3.475,3.3975,3.508145901,3.595,3.705817273,3.61788835,3.636363636,3.578133478,3.593477011,3.580234554,3.548577236,3.581140351,3.706632653,3.663888889,3.640340909,3.75,3.799082169,3.788888889,3.905007102,3.97311828,3.971428571,3.984501527,3.834829779
Jefferson City,MO,Jefferson City,Cole County,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538389513,0.563676341,0.538389513,0.526918671,0.520833333,0.526918671,0.518362534,0.533543838,0.542150396,0.555555556,0.561111111,0.567473496,0.574193548,0.525959336,0.564342915,0.564277269,0.543055556,0.541666667,0.525,0.533333333,0.574193548
Mount Vernon,NY,New York-Newark-Jersey City,Westchester County,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8225,1.924882629,1.936619718,1.85,1.801816488,1.887301587,1.894736842,1.888888889,1.888888889,1.879154376,1.813852814,1.833333333,1.900112323,1.902654867,1.995305164,1.977777778,1.9375,1.931139381,1.908181818,1.866071429,1.730928854,1.88030303,1.955790297
Ames,IA,Ames,Story County,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165775401,1.107274969,1.094224924,1.104808878,1.097291876,1.078431373,1.017156863,1.017156863,1.017156863,1.063372718,1.0625,1.017156863,1.020942408,1.017445426,1.014271152,0.987999232,0.977933801,0.980392157,0.977933801,0.933831377,0.919117647,0.905786389,1.008024072
Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,561,,,,,,,,,,,,1.220494997,1.157407407,1.161936685,1.177272727,1.179245283,1.174089069,1.185722284,1.16490566,1.16,1.164183797,1.179245283,1.183941998,1.228070175,1.227242635,1.192307692,1.162332545,1.214574899,1.219947318,1.23015873,1.241272304,1.235259298,1.247600768,1.274005707,1.281056673,1.271127514,1.27511592,1.268834259,1.234042553,1.23193393,1.226415094,1.231497268,1.271929825,1.255060729,1.294832103,1.28440367,1.279962772,1.274005707,1.273584906,1.280062064,1.283158598,1.282736871,1.311132561,1.308698999,1.31826742,1.294117647,1.309295404,1.335955126,1.349009901,1.361258518,1.340016391,1.330844035,1.336837413,1.36344492,1.367743454,1.365187713,1.369566726,1.391697113,1.352459016,1.378122308,1.41509434,1.420454545,1.387755102,1.387755102,1.364632254,1.381426424,1.378122308,1.401869159,1.401869159,1.381703505,1.387755102,1.399852941,1.37484669,1.462684124,1.432852925,1.440487824,1.436310564,1.446700508,1.484642919,1.497005988,1.484323432,1.487005239,1.463665087,1.435603919,1.403062239,1.400996264,1.438603489,1.422018349,1.469987995,1.470588235,1.507401316,1.516393443,1.554145087,1.516393443,1.567292449,1.554054054
Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.788230385,1.889044769,1.791348437,1.816174056,1.762589928,1.730434783,1.782608696,1.847187238,1.881331404,1.860465116,1.89913273,1.968174204,1.867816092,1.849166967,1.89047619,1.893939394,1.9,1.889473684,1.924721985,1.922222222,1.868421053,1.920161698,1.871689013,1.862637363
Daytona Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,563,,,,,,,,,,,,,,,,,,,0.733479299,0.811640307,0.778515295,0.798627918,0.793333333,0.780312125,0.79434175,0.822091062,0.834624172,0.856949935,0.834624172,0.817375237,0.761294498,0.834972678,0.800301131,0.783410138,0.747816594,0.785714286,0.78452381,0.790987536,0.791933104,0.797336091,0.796568627,0.785714286,0.78422865,0.812142039,0.829081633,0.808673469,0.80952381,0.780312125,0.795,0.798212005,0.808928067,0.799671507,0.903581672,0.892529068,0.891136802,0.887876093,0.881410256,0.897680072,0.900360144,0.904605263,0.904812207,0.848563969,0.853844543,0.9375,0.940588235,0.940588235,0.960384154,0.954381753,0.925925926,0.960384154,0.930851064,0.932642487,0.927746098,0.966425121,0.947063668,0.901875902,0.985847051,0.945273632,0.905856776,0.947222222,0.978577715,0.828431373,0.961887645,1.003210273,1.030834915,0.991898148,1.111111111,1.067961165,0.929861111,0.946428571,0.995,0.95890411,1.002068252,1.01255887,0.993333333,0.984251969,0.994505495,1,1,1.052222222,1.052222222,1.099537037,1.057777778,1.05,1.064115822,1.078680203
Maple Grove,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254530852,1.252212389,1.252212389,1.269911504,1.254530852,1.269911504,1.269911504,1.269911504,1.204867257,1.260287611,1.360576923,1.314925119,1.329807692,1.353846154,1.334070796,1.321238938,1.330088496,1.330088496,1.323451327,1.320353982
Stockbridge,GA,Atlanta-Sandy Springs-Roswell,Henry County,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988715278,0.984375,0.85049505,0.886284722,0.855902778,0.872648515,0.87029703,0.900173611,0.931677019,0.971287129,1.033420139,1.025592858,0.927951389,0.884297332,0.976987365,0.954187163
Manhattan,KS,Manhattan,Riley County,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833333333,0.814751286,0.824652778,0.896057348,0.873655914,0.926966292,0.93528817,0.84375,0.956358735,0.90625,0.912132353,0.897435897,0.912132353,0.964426523,0.983005367,0.961111111,0.961111111,0.942460317,0.933333333,0.920135999,0.933333333,0.87890625,0.906193078,0.869763206,0.851392044,0.866527778,0.886459309,0.888539443,0.904471545,0.887096774,0.882936508,0.965714286,0.823529412,0.871559633,0.85,0.88470201,0.853333333,0.818330606,0.888888889,0.905882353,0.883333333,0.875735294,0.857632933,0.857142857,0.846645101,0.823529412,0.814352387,0.849448217,0.851380368,0.852760736,0.875,0.894736842,0.894117647,0.888888889,0.864705882,0.853571429,0.839630563,0.81884721,0.814981447,0.817647059,0.824675325
Woodbury,MN,Minneapolis-St. Paul-Bloomington,Washington County,567,,,,,,,,,,,,,,,,,,,,,,,,,,0.8871337,0.914243943,0.950849509,0.961512027,0.971223022,0.939759036,0.9,0.93817923,0.943441582,0.916353383,0.908304498,0.98974359,0.971223022,1,0.99537037,0.952775476,0.934528449,0.937185329,0.885269122,0.875,0.896226415,0.897637795,0.897637795,0.912717645,0.945017182,0.96,0.974460756,0.994809689,0.997404844,1.021293375,1.008365019,0.973487987,0.977886839,0.989473684,0.987842959,1.019760583,1.022727273,0.982402805,1.013356104,1.024106003,1.056949807,1.080827068,1.091330378,1.067307692,1.056949807,1.081241988,1.126482213,1.131478312,1.158241758,1.186382013,1.151782427,1.204118174,1.1875,1.158241758,1.215219605,1.177174356,1.194319072,1.185443669,1.173030057,1.168965517,1.166007905,1.202307637,1.201325601,1.212546185,1.201419698,1.209472656,1.256944444,1.269361836,1.243032373,1.254882813,1.275066548,1.286467487,1.340277778,1.366633304,1.379860419,1.379860419,1.407476636,1.40503876,1.392578125,1.338709677,1.272460938
Portland,ME,Portland-South Portland,Cumberland County,568,,,,,,,,,,,,,,,,,,,,1.244333333,1.28125,1.284742647,1.165625,1.11875,1.11875,1.074450549,1.232876712,1.294117647,1.256684492,1.308900524,1.336898396,1.314171123,1.256684492,1.310160428,1.310160428,1.310160428,1.310160428,1.310160428,1.310160428,1.310160428,1.363636364,1.378571429,1.363636364,1.392307692,1.392307692,1.510663507,1.366742597,1.376146789,1.291666667,1.286858974,1.300283595,1.375,1.399038462,1.471590909,1.422222222,1.538461538,1.511862341,1.503496503,1.542635659,1.503496503,1.759053575,1.745379877,1.733933958,1.755692146,1.666666667,1.491908113,1.468373494,1.5,1.505555556,1.536885246,1.5,1.493670886,1.561085973,1.512658228,1.654779183,1.589299423,1.75,1.5,1.67495005,1.541315789,1.722222222,1.570723684,1.578947368,1.661458333,1.668520578,1.706512605,1.738026125,1.684210526,1.670833333,1.756551184,1.823832059,1.80625,1.684210526,1.6,1.62962963,1.644117647,1.61,1.699158389,1.79217274,1.704545455,1.707142857,1.75070028,1.777777778,1.736842105,1.690141382,1.705882353
Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06446593,1.024886598,1.015142857,0.947252747,0.978021978,1.023662551,1.040865385,1.059086146,1.020399183,1.074074074,1.090617168,1.056927012,1.040960069,1.052356021,1.086203297,1.071,1.140539721,1.172,1.182783505,1.082059533,1.151607035,1.176470588,1.208,1.204920857,1.219739292,1.19244182,1.193394077,1.16812419,1.169425511,1.261538462,1.196461825,1.222542448,1.289962825,1.285848172,1.342857143,1.324175824,1.305,1.353114875,1.344086022,1.335990888,1.339063157,1.384937238,1.421428571,1.472665148,1.445959104,1.458997722,1.4375,1.47322298,1.443298969,1.443052392
Corvallis,OR,Corvallis,Benton County,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.060773481,1.012711864,1.036240091,1.036240091,1.059171598,1.013289037,1.017593423,1.001335113,1.016512939,0.96615245,0.935294118,0.934680026,0.958994709,0.95862069,0.958807699,0.958994709,0.994444444,1.046156609,1.092900943,1.06735329,1.088244613,1.127016129,1.045297577,1.046511628,1.044083527,1.107105809,1.127016129,1.112288136,1.162790698,1.125,1.088235294,1.116071429,1.088235294,1.237569061,1.154014497,1.096551724,1.125,1.096551724,1.107142857,1.146090991,1.222222222,1.080607477,1.15625,1.141975309,1.105263158,1.141975309,1.195,1.093406593,1.170588235,1.181998022,1.267962806,1.222222222,1.233333333,1.244270833,1.233333333,1.235294118,1.202185792,1.193552928,1.2,1.285714286,1.285390713,1.24375,1.246875,1.268137255,1.277777778,1.277777778,1.294117647,1.294117647,1.304112554,1.248699272,1.236603462,1.22966301
