Title,Summary,Company,Location,Salary
Threat Intelligence Analyst,Job Description â€“ Threat Intelligence Analyst â€“ R0029146. Risk Analysis â€“ Prior work experience analyzing threat and vulnerability data;...,eBay Inc.,"San Jose, CA",Not available
Programmer Analyst,Analyses and designs ad hoc reports or data extracts solutions for these types of requests. Also requires at least two years in the role of Programmer Analyst â€“...,"Red Wing Shoe Company, Inc","Red Wing, MN",Not available
Data Analyst,"Understand data modeling, data flow, and data quality best practices. Experience as a Business or Data Analyst preferred....",First Internet Bank,"Fishers, IN 46037",Not available
Healthcare Data Analyst I,"Performs checks and audits of various data sources to ensure data is accurate and complete. Responds to requests for data by determining usersâ€™ needs,...",Culinary Health Fund,"Las Vegas, NV",Not available
Data Analyst,"Previous experience with data analysis preferred. Grow Op Farms, the leading I-502 producer by volume of top-shelf cannabis in the state of Washington is hiring...","Grow Op Farms, llc","Spokane Valley, WA",Not available
Data Analyst,We are seeking a full-time Data Analyst in our Little Rock location. Interpret data and analyze results; Are you a driven Data Analyst that is curious about the...,McFarland Eye Care,"Little Rock, AR",Not available
Entry Level Data Analyst,"Entry Level Analyst | Cambridge, MA, United States. We're looking for analytical thinkers interested in scaling our business and using big data to give our...",Hopjump,"Boston, MA",Not available
Data Analyst,We currently have an exciting opportunity for a Data Analyst. Provide contract wide data analysis and interrogation. Good attention to detail....,CEVA Logistics,"Kingdom, NY",Not available
Data Analyst Intern,"As a Data Analyst Intern, responsibilities will span a variety of programming, data analysis, and reporting projects....",Group One Trading,"New York, NY",Not available
Visual Data Analyst,"Visual Data Analyst*. As a visual analyst, you will work to make the railroads safer using pattern recognition & our custom data analysis software to find...",Sperry Rail Inc.,"Shelton, CT",$15 an hour
Strategic Data Analytics Analyst I,Aggregate data programmatically â€¢ Research and recommend workflow solutions and process improvement opportunities through data analysisâ€¢ Adhere to applicable...,M&T Bank,United States,Not available
Intelligence Analyst - DCIP,"The Analyst must be capable of briefing the data product to senior leadership and performing technical tasks independently, and must possess a willingness to...",Leidos,"Washington, DC",Not available
Energy Analyst,"Work with big data, clustering and machine learning on cutting edge energy projects. We are open to hiring a recent graduate with a Bachelorâ€™s degree majoring...",Energeia USA,"Davis, CA 95616 (Central Davis area)",Not available
Senior Application Analyst,"$70,000 - $80,000 a year                            5 years (Preferred). Undertake technical implementation tasks such as database set up, SQL programming tasks and data conversion....","Infovision Software, Inc","San Diego, CA 92121","$70,000 - $80,000 a year"
Quantitative Analyst,"$85,000 - $95,000 a year                            We are seeking a talented quantitative analyst who enjoys being on the leading edge of derivatives modeling and computational finance....",Quantifi,"Summit, NJ 07901","$85,000 - $95,000 a year"
Business Analyst - Entry level,"Reviewing Intermodal cost data for anomalies, trends, and opportunities. We presently have an exciting career opportunity for an individual that enjoys working...","Hamburg Sud North America, Inc.","Morristown, NJ 07960",Not available
Quality Assurance/Data Analyst,"1.Implement and evaluate a data collection process, with all contracted agencies, to assure service use data is collected according to State and Federal...",United Way of Wyoming Valley,"Wilkes-Barre, PA 18701","$42,000 - $48,000 a year"
Data Analyst (Entry Level),"Work independently, or in teams on complex level data gathering, checking, manipulation, analysis, reporting and data quality assurance tasks with minimal...",RiskMatch,"Greenwich, CT",Not available
Technology Summer 2019 Intern - Data Analyst,Technology Summer 2019 Intern - Data Analyst. Acquiring data from primary or secondary data sources and maintain databases/data systems....,Time Warner,"Atlanta, GA",Not available
IT Operations Intern,"As a part of our IT Operations Analyst team, you will:. Performing 2nd level support and problem solving for all Data Center systems to ensure the Colgate...",Colgate-Palmolive,"Piscataway, NJ 08854",Not available
Healthcare Data Analyst,"The Healthcare Data Analyst will responsible for, but not limited to:. Data analytics experience. The Healthcare Data Analyst is part of the State Medicaid...",CVS Health,"Scottsdale, AZ",Not available
Data Analyst,"Inovalon Inc., seeks Data Analyst for multiple openings. Diagnose data related problems on the test environment;...",Inovalon,"Bowie, MD 20715",Not available
Analyst,"Analyze and interpret sales data and consumer data. Reviews data for errors and inconsistencies. As an Analyst, you will execute projects with limited...",Nielsen,"Edison, NJ",Not available
Data Analyst,The data analyst will provide high quality analysis and development of data and information solutions for MIP....,Oceaneering,"Houston, TX 77041",Not available
Data Analyst,The Data & Insights Analyst provides data analytics and reporting in support of the companyâ€™s programs and clients....,Check into Cash,"Atlanta, GA",Not available
Data Analyst,"Gather, interpret and synthesize data to provide actionable insights and data driven recommendations. The person in the position provides strategic support by...",Peterson CAT,"San Leandro, CA",Not available
Data Analyst,The data is then cleansed to reveal significant data points such as a noted decrease in activity by a sample population within the data....,JCTM,"Quantico, VA","$140,000 - $145,000 a year"
"Contract, Business Intelligence Analyst",Is recruiting for an experienced Business Intelligence Analyst with a strong background developing dynamic dashboards and reports using Power BI....,PTC THERAPEUTICS,"South Plainfield, NJ 07080",Not available
Data Analyst,This Data Analyst is responsible for providing data tools and analysis-based insight that drive the success of our organization....,sweetgreen,"Los Angeles, CA",Not available
Data Analyst,"Data Analyst assists the organization in making strategic data-related decisions by analyzing, manipulating, tracking, internally managing and reporting data....",Community Health Awareness Council,"Mountain View, CA 94040","$60,000 - $70,000 a year"
Variable Data Analyst,"The Variable Data Analyst handles all aspects of data processing and workflow management projects, including reading, converting, and verifying client supplied...",WebbMason Marketing,"Hunt Valley, MD",Not available
Data Analyst,"3-5+ years of experience as a business data analyst or a data analyst. We are looking for a highly motivated Data Analyst in the Carlsbad, CA office....",Cisco,"Carlsbad, CA",Not available
Entry Level Business/Quality analyst,"0-2years, entry-level business analyst. Business/Quality Analyst (ONLY FOR US CITIZEN OR GREEN CARD WILLING TO RELOCATE)....",ASTA CRS,"St. Louis, MO","$52,000 a year"
