Title,Summary,Company,Location,Salary
Statistician,We are actively seeking a Statistician to join our Data Science and Platform Engineering Team. Benson Hill Biosystems empowers innovators to unlock the global...,Benson Hill Biosystems,"St. Louis, MO",Not available
Statistical Programmer,"The statistical programmer Assembles and prepares data for reporting and statistical analyses for investigators, statisticians, data managers, and computer...",Boston Children's Hospital,"Boston, MA",Not available
Statistician,Statistician - Audience Strategy. The Statistician will be responsible for the creation and implementation of statistical models designed to help marketers...,Wiland,"Niwot, CO 80503",Not available
Statistician - VIE Contract (W/M),Statistician - VIE Contract (W/M). Providing with both a programming (SAS software) and statistical support to other statisticians....,Sanofi,"Orlando, FL",Not available
Senior Statistician,"Provides appropriate background, motivation, and training to less experienced statisticians. Can direct the activities of 1-2 statisticians by appropriately...",Abbott Laboratories,"Irving, TX 75038",Not available
"Statistical Programmer, Senior","Works under the guidance of the project statistician. Statistical Programmer, Senior....",Philips,Home Based,Not available
Biostatistician 1,One to three years of experience in a statistician capacity required; Biostatistician 1 (Job Opening 442671) - Biostatistician 1 to support biomedical research...,Ohio State University Medical Center,"Columbus, OH 43212","$58,900 a year"
Senior Global Trial Manager,"Contributing to the development of Case Report Forms (CRFs), edit checks, CRF completion guidelines, data review reports and trial statistical analysis plan in...",Novartis,"East Hanover, NJ",Not available
QA STATISTICIAN,"Johnson & Johnson Surgical Vision (JJSV) is recruiting for a QA Statistician to be located in Santa Anna, CA....",Johnson & Johnson Family of Companies,"Santa Ana, CA",Not available
"Biostatistician, Senior","MS or PhD in Statistics/Biostatistics, or an equivalent degree with 2+ years’ experience as a statistician in device/pharma industry....",Philips,Home Based,Not available
"Clinicals Manager, Biostatistics",Mentors other statisticians and scientists in areas of expertise and experience and ensures continuous improvement for themselves and the broader team via...,Unilever,"Trumbull, CT",Not available
"Statistician, Sr.",Statistician will be responsible for the statistical design and analyses of several large epidemiological studies....,SF VA Medical Center,"San Francisco, CA",Not available
Statistician / Business Intelligence Scientist,"Position Overview/Description: At Ford’s Data & Analytics organization, we like data - a lot. We are looking for smart, nice, and curious people like you -...",Ford Motor Company,"Dearborn, MI 48126",Not available
Computational Geneticist,"We are seeking a creative and collaborative computer scientist, statistician, or computational geneticist for a role on our computational genomics team....",Kallyope,"New York, NY",Not available
Statistical Analyst,"And we’re specifically looking for a talented statistician or data scientist for our fast-paced Franklin, TN office. Renken Consulting LLC is hiring!...",Renken LLC,"Franklin, TN 37064","$70,000 - $76,000 a year"
"Statistician 1, Rush Alzheimer's Disease Center","Statistician 1, Rush Alzheimer's Disease Center. Under direction of Supervising Statistician, the Statistician 1 will write and run programs in SAS and S-Plus...",Rush University Medical Center,"Chicago, IL",Not available
Senior Statistician,"R-1717 Senior Statistician (Open). Is a leading global information services provider driving the connected world forward with trusted, holistic identity...","Neustar, Inc.","Hamburg, NY",Not available
Biostatistician,The Massachusetts General Hospital (MGH) Corrigan Minehan Heart Center and Cardiovascular Research Center is seeking a highly motivated statistician to work on...,Massachusetts General Hospital(MGH),"Charlestown, MA",Not available
Study Coordinator,"Enter study-related data, check data for accuracy, and assist with data analyses (maintain regular communication with the project’s statistician)....",Albert Einstein College of Medicine,"Bronx, NY",Not available
Sr. Patient Safety Epidemiologist (Associate Director),"GPMD, DRA Lead, Lead Statistician). The Senior Epidemiologist represents epidemiology in Safety Management Teams of one or several drugs....",Novartis,"East Hanover, NJ",Not available
SAS Programmers,"For Levels II and III, participate in TLF shell preparation and review, and assist statistician for SAP preparation....",SynMeta,"Wilmington, DE",Not available
Expert Clinical Development Manager,"Contribute to the development of electronic Case Report Forms (eCRFs), edit checks, eCRF completion guidelines, data review reports and trial statistical...",Novartis,"East Hanover, NJ",Not available
DATABASE MARKETING STATISTICIAN,This position (comparable title: CRM Business Data Analyst) requires ability to utilize statistically rigorous methodology to perform marketing analysis based...,Resonant Analytics,"Princeton, NJ 08540",Not available
"Director, Statistical Programming-1","Ability to work in a team environment with medical personnel, clinical monitors, statisticians, data managers and medical writers. Req #:....",Celgene,"Berkeley Heights, NJ",Not available
Health Economist,"Health Economist Location: London/Abingdon (UK) or Boston/NYC (US) This is an opportunity to work for ICON Health Economics (HE), a division of ICON plc, an...",Icon plc,"New York, NY",Not available
Statistician,"SCOPE OF POSITION: Provide statistical support for the development of measurement/re-measurement techniques, data analysis and reporting of quality...",Arkansas Foundation for Medical Care,"Little Rock, AR 72201 (Downtown area)",Not available
Statistician I with PhD in Statistics,"*This Job Requires a PhD in Statistics. Job details:   PhD in Statistics, Biostatistics, with sufficient concentration in statistics with 0 years of...",MaxisIT Inc,"Jacksonville, FL",Not available
Business Intelligence Analyst,"2-5 years’ experience in a formal analytical role (insurance, investigation, statistician or other analyst roles) or a combination of analytical experience and...",Plymouth Rock Management Company of NJ,"Wall, NJ",Not available
SENIOR STATISTICIAN,"5+ years of Statistician work experience. Provide guidance to entry-level statisticians on the team. We are seeking a confident, and enthusiastic statistician...",Businesses Pratt & Whitney,"East Hartford, CT",Not available
